rank,song,artist,year,song_id,word,sentiment_afinn,sentiment_bing,sentiment_nrc
51,dear mama,2pac,1995,2847,sweet,2,positive,anticipation
51,dear mama,2pac,1995,2847,sweet,2,positive,joy
51,dear mama,2pac,1995,2847,sweet,2,positive,positive
51,dear mama,2pac,1995,2847,sweet,2,positive,surprise
51,dear mama,2pac,1995,2847,sweet,2,positive,trust
51,dear mama,2pac,1995,2847,sweet,2,positive,anticipation
51,dear mama,2pac,1995,2847,sweet,2,positive,joy
51,dear mama,2pac,1995,2847,sweet,2,positive,positive
51,dear mama,2pac,1995,2847,sweet,2,positive,surprise
51,dear mama,2pac,1995,2847,sweet,2,positive,trust
51,dear mama,2pac,1995,2847,sweet,2,positive,anticipation
51,dear mama,2pac,1995,2847,sweet,2,positive,joy
51,dear mama,2pac,1995,2847,sweet,2,positive,positive
51,dear mama,2pac,1995,2847,sweet,2,positive,surprise
51,dear mama,2pac,1995,2847,sweet,2,positive,trust
51,dear mama,2pac,1995,2847,sweet,2,positive,anticipation
51,dear mama,2pac,1995,2847,sweet,2,positive,joy
51,dear mama,2pac,1995,2847,sweet,2,positive,positive
51,dear mama,2pac,1995,2847,sweet,2,positive,surprise
51,dear mama,2pac,1995,2847,sweet,2,positive,trust
51,dear mama,2pac,1995,2847,sweet,2,positive,anticipation
51,dear mama,2pac,1995,2847,sweet,2,positive,joy
51,dear mama,2pac,1995,2847,sweet,2,positive,positive
51,dear mama,2pac,1995,2847,sweet,2,positive,surprise
51,dear mama,2pac,1995,2847,sweet,2,positive,trust
51,dear mama,2pac,1995,2847,sweet,2,positive,anticipation
51,dear mama,2pac,1995,2847,sweet,2,positive,joy
51,dear mama,2pac,1995,2847,sweet,2,positive,positive
51,dear mama,2pac,1995,2847,sweet,2,positive,surprise
51,dear mama,2pac,1995,2847,sweet,2,positive,trust
51,dear mama,2pac,1995,2847,sweet,2,positive,anticipation
51,dear mama,2pac,1995,2847,sweet,2,positive,joy
51,dear mama,2pac,1995,2847,sweet,2,positive,positive
51,dear mama,2pac,1995,2847,sweet,2,positive,surprise
51,dear mama,2pac,1995,2847,sweet,2,positive,trust
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,anticipation
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,joy
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,positive
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,surprise
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,trust
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,anticipation
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,joy
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,positive
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,surprise
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,trust
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,anticipation
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,joy
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,positive
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,surprise
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,trust
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,anticipation
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,joy
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,positive
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,surprise
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,trust
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,anticipation
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,joy
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,positive
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,surprise
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,trust
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,anticipation
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,joy
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,positive
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,surprise
63,tootsee roll,69 boyz,1995,2858,sweet,2,positive,trust
86,brown sugar,dangelo,1995,2881,sweet,2,positive,anticipation
86,brown sugar,dangelo,1995,2881,sweet,2,positive,joy
86,brown sugar,dangelo,1995,2881,sweet,2,positive,positive
86,brown sugar,dangelo,1995,2881,sweet,2,positive,surprise
86,brown sugar,dangelo,1995,2881,sweet,2,positive,trust
96,i miss you,n ii u,1995,2889,sweet,2,positive,anticipation
96,i miss you,n ii u,1995,2889,sweet,2,positive,joy
96,i miss you,n ii u,1995,2889,sweet,2,positive,positive
96,i miss you,n ii u,1995,2889,sweet,2,positive,surprise
96,i miss you,n ii u,1995,2889,sweet,2,positive,trust
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,anticipation
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,joy
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,positive
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,surprise
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,trust
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,anticipation
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,joy
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,positive
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,surprise
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,trust
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,anticipation
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,joy
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,positive
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,surprise
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,trust
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,anticipation
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,joy
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,positive
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,surprise
2,one sweet day,mariah carey and boyz ii men,1996,2895,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,anticipation
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,joy
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,positive
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,surprise
37,sweet dreams,la bouche,1996,2925,sweet,2,positive,trust
41,the world i know,collective soul,1996,2928,sweet,2,positive,anticipation
41,the world i know,collective soul,1996,2928,sweet,2,positive,joy
41,the world i know,collective soul,1996,2928,sweet,2,positive,positive
41,the world i know,collective soul,1996,2928,sweet,2,positive,surprise
41,the world i know,collective soul,1996,2928,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
49,fantasy,mariah carey,1996,2935,sweet,2,positive,anticipation
49,fantasy,mariah carey,1996,2935,sweet,2,positive,joy
49,fantasy,mariah carey,1996,2935,sweet,2,positive,positive
49,fantasy,mariah carey,1996,2935,sweet,2,positive,surprise
49,fantasy,mariah carey,1996,2935,sweet,2,positive,trust
52,last night,az yet,1996,2938,sweet,2,positive,anticipation
52,last night,az yet,1996,2938,sweet,2,positive,joy
52,last night,az yet,1996,2938,sweet,2,positive,positive
52,last night,az yet,1996,2938,sweet,2,positive,surprise
52,last night,az yet,1996,2938,sweet,2,positive,trust
52,last night,az yet,1996,2938,sweet,2,positive,anticipation
52,last night,az yet,1996,2938,sweet,2,positive,joy
52,last night,az yet,1996,2938,sweet,2,positive,positive
52,last night,az yet,1996,2938,sweet,2,positive,surprise
52,last night,az yet,1996,2938,sweet,2,positive,trust
52,last night,az yet,1996,2938,sweet,2,positive,anticipation
52,last night,az yet,1996,2938,sweet,2,positive,joy
52,last night,az yet,1996,2938,sweet,2,positive,positive
52,last night,az yet,1996,2938,sweet,2,positive,surprise
52,last night,az yet,1996,2938,sweet,2,positive,trust
52,last night,az yet,1996,2938,sweet,2,positive,anticipation
52,last night,az yet,1996,2938,sweet,2,positive,joy
52,last night,az yet,1996,2938,sweet,2,positive,positive
52,last night,az yet,1996,2938,sweet,2,positive,surprise
52,last night,az yet,1996,2938,sweet,2,positive,trust
52,last night,az yet,1996,2938,sweet,2,positive,anticipation
52,last night,az yet,1996,2938,sweet,2,positive,joy
52,last night,az yet,1996,2938,sweet,2,positive,positive
52,last night,az yet,1996,2938,sweet,2,positive,surprise
52,last night,az yet,1996,2938,sweet,2,positive,trust
54,the earth the sun the rain,color me badd,1996,2940,sweet,2,positive,anticipation
54,the earth the sun the rain,color me badd,1996,2940,sweet,2,positive,joy
54,the earth the sun the rain,color me badd,1996,2940,sweet,2,positive,positive
54,the earth the sun the rain,color me badd,1996,2940,sweet,2,positive,surprise
54,the earth the sun the rain,color me badd,1996,2940,sweet,2,positive,trust
55,all the things your man wont do,joe,1996,2941,sweet,2,positive,anticipation
55,all the things your man wont do,joe,1996,2941,sweet,2,positive,joy
55,all the things your man wont do,joe,1996,2941,sweet,2,positive,positive
55,all the things your man wont do,joe,1996,2941,sweet,2,positive,surprise
55,all the things your man wont do,joe,1996,2941,sweet,2,positive,trust
62,fastlove,george michael,1996,2948,sweet,2,positive,anticipation
62,fastlove,george michael,1996,2948,sweet,2,positive,joy
62,fastlove,george michael,1996,2948,sweet,2,positive,positive
62,fastlove,george michael,1996,2948,sweet,2,positive,surprise
62,fastlove,george michael,1996,2948,sweet,2,positive,trust
81,unbreak my heart,toni braxton,1996,2964,sweet,2,positive,anticipation
81,unbreak my heart,toni braxton,1996,2964,sweet,2,positive,joy
81,unbreak my heart,toni braxton,1996,2964,sweet,2,positive,positive
81,unbreak my heart,toni braxton,1996,2964,sweet,2,positive,surprise
81,unbreak my heart,toni braxton,1996,2964,sweet,2,positive,trust
89,get money,junior mafia featuring the notorious big,1996,2972,sweet,2,positive,anticipation
89,get money,junior mafia featuring the notorious big,1996,2972,sweet,2,positive,joy
89,get money,junior mafia featuring the notorious big,1996,2972,sweet,2,positive,positive
89,get money,junior mafia featuring the notorious big,1996,2972,sweet,2,positive,surprise
89,get money,junior mafia featuring the notorious big,1996,2972,sweet,2,positive,trust
90,that girl,maxi priest featuring shaggy,1996,2973,sweet,2,positive,anticipation
90,that girl,maxi priest featuring shaggy,1996,2973,sweet,2,positive,joy
90,that girl,maxi priest featuring shaggy,1996,2973,sweet,2,positive,positive
90,that girl,maxi priest featuring shaggy,1996,2973,sweet,2,positive,surprise
90,that girl,maxi priest featuring shaggy,1996,2973,sweet,2,positive,trust
100,dont cry,seal,1996,2983,sweet,2,positive,anticipation
100,dont cry,seal,1996,2983,sweet,2,positive,joy
100,dont cry,seal,1996,2983,sweet,2,positive,positive
100,dont cry,seal,1996,2983,sweet,2,positive,surprise
100,dont cry,seal,1996,2983,sweet,2,positive,trust
4,unbreak my heart,toni braxton,1997,2985,sweet,2,positive,anticipation
4,unbreak my heart,toni braxton,1997,2985,sweet,2,positive,joy
4,unbreak my heart,toni braxton,1997,2985,sweet,2,positive,positive
4,unbreak my heart,toni braxton,1997,2985,sweet,2,positive,surprise
4,unbreak my heart,toni braxton,1997,2985,sweet,2,positive,trust
22,i want you,savage garden,1997,3003,sweet,2,positive,anticipation
22,i want you,savage garden,1997,3003,sweet,2,positive,joy
22,i want you,savage garden,1997,3003,sweet,2,positive,positive
22,i want you,savage garden,1997,3003,sweet,2,positive,surprise
22,i want you,savage garden,1997,3003,sweet,2,positive,trust
22,i want you,savage garden,1997,3003,sweet,2,positive,anticipation
22,i want you,savage garden,1997,3003,sweet,2,positive,joy
22,i want you,savage garden,1997,3003,sweet,2,positive,positive
22,i want you,savage garden,1997,3003,sweet,2,positive,surprise
22,i want you,savage garden,1997,3003,sweet,2,positive,trust
25,hypnotize,the notorious big,1997,3005,sweet,2,positive,anticipation
25,hypnotize,the notorious big,1997,3005,sweet,2,positive,joy
25,hypnotize,the notorious big,1997,3005,sweet,2,positive,positive
25,hypnotize,the notorious big,1997,3005,sweet,2,positive,surprise
25,hypnotize,the notorious big,1997,3005,sweet,2,positive,trust
32,honey,mariah carey,1997,3012,sweet,2,positive,anticipation
32,honey,mariah carey,1997,3012,sweet,2,positive,joy
32,honey,mariah carey,1997,3012,sweet,2,positive,positive
32,honey,mariah carey,1997,3012,sweet,2,positive,surprise
32,honey,mariah carey,1997,3012,sweet,2,positive,trust
32,honey,mariah carey,1997,3012,sweet,2,positive,anticipation
32,honey,mariah carey,1997,3012,sweet,2,positive,joy
32,honey,mariah carey,1997,3012,sweet,2,positive,positive
32,honey,mariah carey,1997,3012,sweet,2,positive,surprise
32,honey,mariah carey,1997,3012,sweet,2,positive,trust
32,honey,mariah carey,1997,3012,sweet,2,positive,anticipation
32,honey,mariah carey,1997,3012,sweet,2,positive,joy
32,honey,mariah carey,1997,3012,sweet,2,positive,positive
32,honey,mariah carey,1997,3012,sweet,2,positive,surprise
32,honey,mariah carey,1997,3012,sweet,2,positive,trust
32,honey,mariah carey,1997,3012,sweet,2,positive,anticipation
32,honey,mariah carey,1997,3012,sweet,2,positive,joy
32,honey,mariah carey,1997,3012,sweet,2,positive,positive
32,honey,mariah carey,1997,3012,sweet,2,positive,surprise
32,honey,mariah carey,1997,3012,sweet,2,positive,trust
32,honey,mariah carey,1997,3012,sweet,2,positive,anticipation
32,honey,mariah carey,1997,3012,sweet,2,positive,joy
32,honey,mariah carey,1997,3012,sweet,2,positive,positive
32,honey,mariah carey,1997,3012,sweet,2,positive,surprise
32,honey,mariah carey,1997,3012,sweet,2,positive,trust
34,da dip,freak nasty,1997,3014,sweet,2,positive,anticipation
34,da dip,freak nasty,1997,3014,sweet,2,positive,joy
34,da dip,freak nasty,1997,3014,sweet,2,positive,positive
34,da dip,freak nasty,1997,3014,sweet,2,positive,surprise
34,da dip,freak nasty,1997,3014,sweet,2,positive,trust
38,where have all the cowboys gone,paula cole,1997,3018,sweet,2,positive,anticipation
38,where have all the cowboys gone,paula cole,1997,3018,sweet,2,positive,joy
38,where have all the cowboys gone,paula cole,1997,3018,sweet,2,positive,positive
38,where have all the cowboys gone,paula cole,1997,3018,sweet,2,positive,surprise
38,where have all the cowboys gone,paula cole,1997,3018,sweet,2,positive,trust
40,its your love,tim mcgraw and faith hill,1997,3020,sweet,2,positive,anticipation
40,its your love,tim mcgraw and faith hill,1997,3020,sweet,2,positive,joy
40,its your love,tim mcgraw and faith hill,1997,3020,sweet,2,positive,positive
40,its your love,tim mcgraw and faith hill,1997,3020,sweet,2,positive,surprise
40,its your love,tim mcgraw and faith hill,1997,3020,sweet,2,positive,trust
45,invisible man,98 degrees,1997,3025,sweet,2,positive,anticipation
45,invisible man,98 degrees,1997,3025,sweet,2,positive,joy
45,invisible man,98 degrees,1997,3025,sweet,2,positive,positive
45,invisible man,98 degrees,1997,3025,sweet,2,positive,surprise
45,invisible man,98 degrees,1997,3025,sweet,2,positive,trust
71,last night,az yet,1997,3048,sweet,2,positive,anticipation
71,last night,az yet,1997,3048,sweet,2,positive,joy
71,last night,az yet,1997,3048,sweet,2,positive,positive
71,last night,az yet,1997,3048,sweet,2,positive,surprise
71,last night,az yet,1997,3048,sweet,2,positive,trust
71,last night,az yet,1997,3048,sweet,2,positive,anticipation
71,last night,az yet,1997,3048,sweet,2,positive,joy
71,last night,az yet,1997,3048,sweet,2,positive,positive
71,last night,az yet,1997,3048,sweet,2,positive,surprise
71,last night,az yet,1997,3048,sweet,2,positive,trust
71,last night,az yet,1997,3048,sweet,2,positive,anticipation
71,last night,az yet,1997,3048,sweet,2,positive,joy
71,last night,az yet,1997,3048,sweet,2,positive,positive
71,last night,az yet,1997,3048,sweet,2,positive,surprise
71,last night,az yet,1997,3048,sweet,2,positive,trust
71,last night,az yet,1997,3048,sweet,2,positive,anticipation
71,last night,az yet,1997,3048,sweet,2,positive,joy
71,last night,az yet,1997,3048,sweet,2,positive,positive
71,last night,az yet,1997,3048,sweet,2,positive,surprise
71,last night,az yet,1997,3048,sweet,2,positive,trust
71,last night,az yet,1997,3048,sweet,2,positive,anticipation
71,last night,az yet,1997,3048,sweet,2,positive,joy
71,last night,az yet,1997,3048,sweet,2,positive,positive
